Law type,Year,Name,File name,Link,Cited_by
State of  Tamilnadu- Act,1996,"Tamil Nadu Motor Vehicles (Special Provision) (Cancellation of Variations of Conditions of Permit) Act, 1996",..\SCRAP\LAW\TamilNaduMotorVehiclesSpecialProvisionCancellationofVariationsofConditionsofPermitAct1996StateofTamilnadu-Act1996.md,https://indiankanoon.org/doc/91312396/,0
State of  Tamilnadu- Act,1997,"Land Acquisition (Tamil Nadu Amendment) Act, 1996",..\SCRAP\LAW\LandAcquisitionTamilNaduAmendmentAct1996StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/77971491/,49
State of  Tamilnadu- Act,1997,"Tamil Nadu Private Clinical Establishments (Regulation) Act, 1997",..\SCRAP\LAW\TamilNaduPrivateClinicalEstablishmentsRegulationAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/90177623/,24
State of  Tamilnadu- Act,1997,"Tamil Nadu Dr. Ambedkar Law University Act, 1996",..\SCRAP\LAW\TamilNaduDr.AmbedkarLawUniversityAct1996StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/190506866/,10
State of  Tamilnadu- Act,1997,"Periyar University Act, 1997",..\SCRAP\LAW\PeriyarUniversityAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/193230867/,8
State of  Tamilnadu- Act,1997,"Tamil Nadu Lifts Act, 1997",..\SCRAP\LAW\TamilNaduLiftsAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/119476286/,5
State of  Tamilnadu- Act,1997,"Tamil Nadu Cultivating Tenants (Protection From Eviction) Act, 1997",..\SCRAP\LAW\TamilNaduCultivatingTenantsProtectionFromEvictionAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/22804298/,6
State of  Tamilnadu- Act,1997,"Tamil Nadu Prohibition of Ragging Act, 1997",..\SCRAP\LAW\TamilNaduProhibitionofRaggingAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/151921306/,3
State of  Tamilnadu- Act,1997,"The Criminal Law (Tamil Nadu Amendment) Act, 1997",..\SCRAP\LAW\TheCriminalLawTamilNaduAmendmentAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/58474952/,6
State of  Tamilnadu- Act,1997,"The Tamil Nadu Animals and Birds in Urban Areas (Control and Regulation) Act, 1997",..\SCRAP\LAW\TheTamilNaduAnimalsandBirdsinUrbanAreasControlandRegulationAct1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/160100806/,2
State of  Tamilnadu- Act,1997,"Tamil Nadu Panchayats Building Rules, 1997",..\SCRAP\LAW\TamilNaduPanchayatsBuildingRules1997StateofTamilnadu-Act1997.md,https://indiankanoon.org/doc/80457666/,0
State of  Tamilnadu- Act,1998,"Tamil Nadu Transparency in Tenders Act, 1998",..\SCRAP\LAW\TamilNaduTransparencyinTendersAct1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/83807239/,475
State of  Tamilnadu- Act,1998,"Tamil Nadu Panchayats (Preparation of Plans and Estimates for Works and Mode and Conditions of Contracts) Rules, 1998",..\SCRAP\LAW\TamilNaduPanchayatsPreparationofPlansandEstimatesforWorksandModeandConditionsofContractsRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/147341998/,0
State of  Tamilnadu- Act,1998,"Tamil Nadu Palm Products Development Board Rules, 1998",..\SCRAP\LAW\TamilNaduPalmProductsDevelopmentBoardRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/26278146/,0
State of  Tamilnadu- Act,1998,"Tamil Nadu Land Improvement Schemes (Preservation of Trees in Wind Belt and Shelter Belt) Rules, 1998",..\SCRAP\LAW\TamilNaduLandImprovementSchemesPreservationofTreesinWindBeltandShelterBeltRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/26098464/,0
State of  Tamilnadu- Act,1998,"Tamil Nadu State Council for Higher Education Rules, 1998",..\SCRAP\LAW\TamilNaduStateCouncilforHigherEducationRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/15980093/,0
State of  Tamilnadu- Act,1998,"The Advocates' Clerks Rules, 1988",..\SCRAP\LAW\TheAdvocatesClerksRules1988StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/20622651/,0
State of  Tamilnadu- Act,1998,"Standing Committees of The District Panchayat (Election of Members) Rules, 1998",..\SCRAP\LAW\StandingCommitteesofTheDistrictPanchayatElectionofMembersRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/136719857/,0
State of  Tamilnadu- Act,1998,"Election of Members To The Committees of Panchayat Unions (Other Than Appointment Committee) Rules, 1998",..\SCRAP\LAW\ElectionofMembersToTheCommitteesofPanchayatUnionsOtherThanAppointmentCommitteeRules1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/156385429/,0
State of  Tamilnadu- Act,1998,"The Indian Criminal Law Amendment (Tamil Nadu Amendment) Act, 1998",..\SCRAP\LAW\TheIndianCriminalLawAmendmentTamilNaduAmendmentAct1998StateofTamilnadu-Act1998.md,https://indiankanoon.org/doc/11130606/,0
State of  Tamilnadu- Act,1999,"Tamil Nadu Town and Country Planning Act, 1971",..\SCRAP\LAW\TamilNaduTownandCountryPlanningAct1971StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/186719169/,1474
State of  Tamilnadu- Act,1999,"Tamil Nadu Urban Land (Ceiling and Regulation) Repeal Act, 1999",..\SCRAP\LAW\TamilNaduUrbanLandCeilingandRegulationRepealAct1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/179571801/,201
State of  Tamilnadu- Act,1999,"Land Acquisition (Tamil Nadu Amendment) Act, 1999",..\SCRAP\LAW\LandAcquisitionTamilNaduAmendmentAct1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/26187132/,7
State of  Tamilnadu- Act,1999,"The Tamil Nadu Advocates' Clerks Welfare Fund Act, 1999",..\SCRAP\LAW\TheTamilNaduAdvocatesClerksWelfareFundAct1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/9841861/,1
State of  Tamilnadu- Act,1999,"Tamil Nadu Village Panchayats (Assessment and Collection of Taxes) Rules, 1999",..\SCRAP\LAW\TamilNaduVillagePanchayatsAssessmentandCollectionofTaxesRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/80086992/,0
State of  Tamilnadu- Act,1999,"Tamil Nadu Local Bodies (Election of Members to the District Planning Committee) Rules, 1999",..\SCRAP\LAW\TamilNaduLocalBodiesElectionofMemberstotheDistrictPlanningCommitteeRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/85533123/,0
State of  Tamilnadu- Act,1999,"Tamil Nadu Panchayats (Preparation and Submission of Administration Reports of Panchayat Union Councils and District Panchayats) Rules, 1999",..\SCRAP\LAW\TamilNaduPanchayatsPreparationandSubmissionofAdministrationReportsofPanchayatUnionCouncilsandDistrictPanchayatsRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/125515552/,0
State of  Tamilnadu- Act,1999,"Tamil Nadu Panchayats (Preparation and Submission of Administration Report of Village Panchayats) Rules, 1999",..\SCRAP\LAW\TamilNaduPanchayatsPreparationandSubmissionofAdministrationReportofVillagePanchayatsRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/14506797/,0
State of  Tamilnadu- Act,1999,"Tamil Nadu District Panchayats (Submission of Annual Reports) Rules, 1999",..\SCRAP\LAW\TamilNaduDistrictPanchayatsSubmissionofAnnualReportsRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/136630975/,0
State of  Tamilnadu- Act,1999,"Appointment Committee of The District Panchayat (Election of Members) Rules, 1999",..\SCRAP\LAW\AppointmentCommitteeofTheDistrictPanchayatElectionofMembersRules1999StateofTamilnadu-Act1999.md,https://indiankanoon.org/doc/193008936/,0
State of  Tamilnadu- Act,2000,"The Tamil Nadu Acquisition of Land for Industrial Purposes Act, 1997",..\SCRAP\LAW\TheTamilNaduAcquisitionofLandforIndustrialPurposesAct1997StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/152623633/,5
State of  Tamilnadu- Act,2000,"Tamil Nadu Panchayats (Acquisition and Transfer of Immovable Property) Rules, 2000",..\SCRAP\LAW\TamilNaduPanchayatsAcquisitionandTransferofImmovablePropertyRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/45636961/,0
State of  Tamilnadu- Act,2000,"Tamil Nadu Village Panchayats (Receipts and Expenditure and Maintenance of the Accounts of Village Panchayats) Rules, 2000",..\SCRAP\LAW\TamilNaduVillagePanchayatsReceiptsandExpenditureandMaintenanceoftheAccountsofVillagePanchayatsRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/159305347/,0
State of  Tamilnadu- Act,2000,"Tamil Nadu Panchayats (Prohibition Against Obstruction in or Over Public Roads, Removal of Encroachments, Etc.) Rules, 2000",..\SCRAP\LAW\TamilNaduPanchayatsProhibitionAgainstObstructioninorOverPublicRoadsRemovalofEncroachmentsEtc.Rules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/33620735/,0
State of  Tamilnadu- Act,2000,Special Rules for the Tamil Nadu School Educational Subordinate Service (Municipal and Township Schools),..\SCRAP\LAW\SpecialRulesfortheTamilNaduSchoolEducationalSubordinateServiceMunicipalandTownshipSchoolsStateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/57602704/,0
State of  Tamilnadu- Act,2000,"The Tamil Nadu Advocates' Clerks Welfare Fund Rules, 2000",..\SCRAP\LAW\TheTamilNaduAdvocatesClerksWelfareFundRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/63220314/,0
State of  Tamilnadu- Act,2000,"The Tamil Nadu Municipalities Television Cables Installation Regulation Rules, 2000",..\SCRAP\LAW\TheTamilNaduMunicipalitiesTelevisionCablesInstallationRegulationRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/127360878/,0
State of  Tamilnadu- Act,2000,"Tamil Nadu Village Panchayats (Collection of Tax on Profession, Trade, Calling and Employment) Rules, 2000",..\SCRAP\LAW\TamilNaduVillagePanchayatsCollectionofTaxonProfessionTradeCallingandEmploymentRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/119570724/,0
State of  Tamilnadu- Act,2000,"Tamil Nadu Panchayats (Issue and Disposal of Audit Reports of Panchayat Union Council and District Panchayat) Rules, 2000",..\SCRAP\LAW\TamilNaduPanchayatsIssueandDisposalofAuditReportsofPanchayatUnionCouncilandDistrictPanchayatRules2000StateofTamilnadu-Act2000.md,https://indiankanoon.org/doc/192629687/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Farmers' Management of Irrigation Systems Act, 2000",..\SCRAP\LAW\TamilNaduFarmersManagementofIrrigationSystemsAct2000StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/48996923/,62
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats (Employees Conduct) Rules, 2001",..\SCRAP\LAW\TamilNaduPanchayatsEmployeesConductRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/32185653/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats (Procedure for Conducting Public Auction of Leases and Sales in the Panchayats) Rules, 2001",..\SCRAP\LAW\TamilNaduPanchayatsProcedureforConductingPublicAuctionofLeasesandSalesinthePanchayatsRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/183742712/,0
State of  Tamilnadu- Act,2001,"The Tamil Nadu Acquisition of Land for Industrial Purposes Rules, 2001",..\SCRAP\LAW\TheTamilNaduAcquisitionofLandforIndustrialPurposesRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/184676724/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats (Opening and Maintenance of Market) Rules, 2000",..\SCRAP\LAW\TamilNaduPanchayatsOpeningandMaintenanceofMarketRules2000StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/133552121/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats Union Councils and District Panchayats (Transfer of Charge of the Office of Chairman) Rules, 2001",..\SCRAP\LAW\TamilNaduPanchayatsUnionCouncilsandDistrictPanchayatsTransferofChargeoftheOfficeofChairmanRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/90278013/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats (Determination of Claim to Trees Growing on Public Roads or other Property Vesting in or Belonging to Village Panchayats) Rules, 2001",..\SCRAP\LAW\TamilNaduPanchayatsDeterminationofClaimtoTreesGrowingonPublicRoadsorotherPropertyVestinginorBelongingtoVillagePanchayatsRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/24443101/,0
State of  Tamilnadu- Act,2001,"Tamil Nadu Panchayats (Action Against Illicit Cutting of Tree) Rules, 2001",..\SCRAP\LAW\TamilNaduPanchayatsActionAgainstIllicitCuttingofTreeRules2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/183207794/,0
State of  Tamilnadu- Act,2001,"TWO-MEMBER CONSTITUENCIES (ABOLITION) AND OTHER LAWS REPEAL ACT, 2001",..\SCRAP\LAW\TWO-MEMBERCONSTITUENCIESABOLITIONANDOTHERLAWSREPEALACT2001StateofTamilnadu-Act2001.md,https://indiankanoon.org/doc/153419377/,0
State of  Tamilnadu- Act,2002,"Tamil Nadu Highways Act, 2001",..\SCRAP\LAW\TamilNaduHighwaysAct2001StateofTamilnadu-Act2002.md,https://indiankanoon.org/doc/39702397/,634
State of  Tamilnadu- Act,2002,"The Coimbatore City Municipal Corporation Act, 1981",..\SCRAP\LAW\TheCoimbatoreCityMunicipalCorporationAct1981StateofTamilnadu-Act2002.md,https://indiankanoon.org/doc/29871066/,209
State of  Tamilnadu- Act,2002,"The Bharathidasan University Act, 1981",..\SCRAP\LAW\TheBharathidasanUniversityAct1981StateofTamilnadu-Act2002.md,https://indiankanoon.org/doc/106556024/,21
State of  Tamilnadu- Act,2002,"The Madurai City Municipal Corporation Building (Water Conservation) Rules, 2002",..\SCRAP\LAW\TheMaduraiCityMunicipalCorporationBuildingWaterConservationRules2002StateofTamilnadu-Act2002.md,https://indiankanoon.org/doc/102043425/,0
State of  Tamilnadu- Act,2002,"The Tamil Nadu Prohibition Of Ritual And Practice Of Burying Alive Of A Person Act, 2002",..\SCRAP\LAW\TheTamilNaduProhibitionOfRitualAndPracticeOfBuryingAliveOfAPersonAct2002StateofTamilnadu-Act2002.md,https://indiankanoon.org/doc/134480327/,0
State of  Tamilnadu- Act,2003,"Tamil Nadu Prohibition of Charging Exorbitant Interest Act, 2003",..\SCRAP\LAW\TamilNaduProhibitionofChargingExorbitantInterestAct2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/76298971/,126
State of  Tamilnadu- Act,2003,"Tamil Nadu Tax on Consumption or Sale of Electricity Act, 2003",..\SCRAP\LAW\TamilNaduTaxonConsumptionorSaleofElectricityAct2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/10186804/,19
State of  Tamilnadu- Act,2003,"Tamil Nadu Groundwater (Development and Management) Act, 2003",..\SCRAP\LAW\TamilNaduGroundwaterDevelopmentandManagementAct2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/147692703/,6
State of  Tamilnadu- Act,2003,"Tamil Nadu Prohibition of Smoking and Spitting Act, 2002",..\SCRAP\LAW\TamilNaduProhibitionofSmokingandSpittingAct2002StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/23687738/,4
State of  Tamilnadu- Act,2003,"Tamil Nadu Tax on Consumption or Sale of Electricity Rules, 2003",..\SCRAP\LAW\TamilNaduTaxonConsumptionorSaleofElectricityRules2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/76648471/,0
State of  Tamilnadu- Act,2003,"Tamil Nadu Medical Council (Professional Conduct, Etiquette and Ethics) Regulations, 2003",..\SCRAP\LAW\TamilNaduMedicalCouncilProfessionalConductEtiquetteandEthicsRegulations2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/198597696/,0
State of  Tamilnadu- Act,2003,"Tamil Nadu Highways Rules, 2003",..\SCRAP\LAW\TamilNaduHighwaysRules2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/134330826/,0
State of  Tamilnadu- Act,2003,"The Chennai City Corporation Licensing of Hoardings and Levy and Collection of Advertisement Tax Rules, 2003",..\SCRAP\LAW\TheChennaiCityCorporationLicensingofHoardingsandLevyandCollectionofAdvertisementTaxRules2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/193815397/,0
State of  Tamilnadu- Act,2003,"Tamil Nadu Fiscal Responsibility Act, 2003",..\SCRAP\LAW\TamilNaduFiscalResponsibilityAct2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/123150639/,0
State of  Tamilnadu- Act,2003,"The Code of Criminal Procedure (Tamil Nadu Amendment) Act, 2003",..\SCRAP\LAW\TheCodeofCriminalProcedureTamilNaduAmendmentAct2003StateofTamilnadu-Act2003.md,https://indiankanoon.org/doc/57275416/,0
State of  Tamilnadu- Act,2004,"The Tamil Nadu Electricity Supply Code, 2004",..\SCRAP\LAW\TheTamilNaduElectricitySupplyCode2004StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/135619223/,4
State of  Tamilnadu- Act,2004,"The Tamil Nadu Appointment on Preferential Basis in the Services under the State of Persons Studied in Tamil Medium Act, 2010",..\SCRAP\LAW\TheTamilNaduAppointmentonPreferentialBasisintheServicesundertheStateofPersonsStudiedinTamilMediumAct2010StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/194723537/,2
State of  Tamilnadu- Act,2004,"The Central Electricity Regulatory Commission (Open Access in Inter-State Transmission) Regulations, 2004",..\SCRAP\LAW\TheCentralElectricityRegulatoryCommissionOpenAccessinInter-StateTransmissionRegulations2004StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/85975960/,0
State of  Tamilnadu- Act,2004,"The Tamil Nadu Electricity Regulatory Commission - Conduct of Business Regulations, 2004",..\SCRAP\LAW\TheTamilNaduElectricityRegulatoryCommission-ConductofBusinessRegulations2004StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/9554634/,0
State of  Tamilnadu- Act,2004,"Tamil Nadu Electricity Regulatory Commission - Appointment of Consultants Regulations, 2004",..\SCRAP\LAW\TamilNaduElectricityRegulatoryCommission-AppointmentofConsultantsRegulations2004StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/119148337/,0
State of  Tamilnadu- Act,2004,"Tamil Nadu Electricity Regulatory Commission - State Advisory Committee Regulations, 2004",..\SCRAP\LAW\TamilNaduElectricityRegulatoryCommission-StateAdvisoryCommitteeRegulations2004StateofTamilnadu-Act2004.md,https://indiankanoon.org/doc/175420086/,0
